timestamp,equity
2025-12-17 22:05:00+00:00,50.0
2025-12-17 22:10:00+00:00,50.0
2025-12-17 22:15:00+00:00,50.0
2025-12-17 22:20:00+00:00,50.0
2025-12-17 22:25:00+00:00,50.0
2025-12-17 22:30:00+00:00,50.0
2025-12-17 22:35:00+00:00,50.0
2025-12-17 22:40:00+00:00,50.0
2025-12-17 22:45:00+00:00,50.0
2025-12-17 22:50:00+00:00,50.0
2025-12-17 22:55:00+00:00,50.0
2025-12-17 23:00:00+00:00,50.0
2025-12-17 23:05:00+00:00,50.0
2025-12-17 23:10:00+00:00,50.0
2025-12-17 23:15:00+00:00,50.0
2025-12-17 23:20:00+00:00,50.0
2025-12-17 23:25:00+00:00,50.0
2025-12-17 23:30:00+00:00,50.0
2025-12-17 23:35:00+00:00,50.0
2025-12-17 23:40:00+00:00,50.0
2025-12-17 23:45:00+00:00,50.0
2025-12-17 23:50:00+00:00,50.0
2025-12-17 23:55:00+00:00,50.0
